trapping_id,squirrel_id,poop_id,year,poop_time,comments
156449,21067,034.68,2018,1009,NA
156450,23686,032.78,2018,1043,HAIR SAMPLE
156451,21922,029.21,2018,1125,NA
156452,23621,038.59,2018,1132,HAIR SAMPLE
156453,23523,038.91,2018,938,HAIR SAMPLE
156454,20889,040.43,2018,1102,NA
156455,20488,038.67,2018,1104,NA
156456,23508,040.00,2018,1119,HAIR SAMPLE
156457,23683,033.81,2018,1219,stress challenge
156458,23676,029.06,2018,1337,stress challenge
156462,13208,032.05,2018,1023,NA
156463,23543,033.33,2018,1032,HAIR SAMPLE
156470,21967,036.51,2018,1044,NA
156471,22458,031.41,2018,3669,NA
156472,23018,036.69,2018,1053,NA
156479,20231,034.59,2018,1022,NA
156482,19976,030.72,2018,1105,NA
156528,12613,032.96,2018,1006,
156529,20199,031.96,2018,945,Escaped before weighing
156534,21367,031.51,2018,954,RA @ -65
156536,22465,035.01,2018,905,NA
156542,20939,035.02,2018,959,
156546,21495,032.81,2018,927,
156565,23023,029.32,2018,92,NA
156566,23294,031.25,2018,931,NA
156574,20200,034.65,2018,903,
156575,20523,034.56,2018,94,
156576,20948,034.47,2018,953,
156577,21169,032.53,2018,908,
156580,22358,032.69,2018,924,
156583,22425,032.27,2018,852,
156602,23447,033.55,2018,1635,OFT; forgot to record weight 
156603,19561,032.35,2018,1013,NA
156604,19719,034.27,2018,853,NA
156609,21342,032.00,2018,908,NA
156612,21578,035.49,2018,926,NA
156645,20488,030.59,2018,95,Moved to J11. for processing / release
156648,20602,032.52,2018,1052,NA
156649,19421,032.12,2018,1105,NA
156651,19411,028.80,2018,915,NA
156653,20760,028.83,2018,935,NA
156658,20836,028.87,2018,1023,NA
156660,23525,029.03,2018,1029,NA
156663,20297,029.99,2018,1045,NA
156664,23565,017.08,2018,1054,NA
156669,20729,023.43,2018,1201,NA
156672,21355,003.77,2018,1214,NA
156682,12613,030.87,2018,906,
156694,19601,031.73,2018,85,
156695,19611,034.64,2018,857,
156700,20945,034.90,2018,906,
156708,22469,030.90,2018,912,
156712,23697,030.52,2018,927,NA
156713,21465,028.64,2018,916,NA
156715,19857,040.32,2018,954,NA
156716,21992,032.36,2018,1006,NA
156725,22165,039.96,2018,104,NA
156726,22290,031.26,2018,928,NA
156727,21029,034.54,2018,941,NA
156728,11678,035.15,2018,954,NA
156729,23225,031.49,2018,1005,NA
156730,20395,023.37,2018,1016,NA
156733,22458,032.56,2018,1024,NA
156737,22075,029.48,2018,1005,NA
156740,21961,037.50,2018,1051,NA
156742,21968,033.67,2018,1111,NA
156744,22671,034.04,2018,925,NA
156746,23010,033.88,2018,1053,NA
156747,22462,040.46,2018,944,NA
156748,22457,039.69,2018,957,NA
156749,21949,034.57,2018,1006,NA
156751,21969,035.23,2018,1024,NA
156754,23794,034.71,2018,1122,NA
156774,13229,035.35,2018,948,NA
156775,23621,034.76,2018,959,NA
156777,21922,031.45,2018,1014,NA
156778,21067,029.02,2018,1023,NA
156779,23072,035.22,2018,1032,NA
156782,20440,035.26,2018,113,NA
156788,20295,032.30,2018,905,
156792,20864,039.67,2018,1056,
156794,21387,032.49,2018,913,
156800,22759,004.43,2018,1134,NA
156802,20756,020.97,2018,1151,NA
156811,20235,037.87,2018,1016,
156816,20950,034.81,2018,925,
156820,22449,033.50,2018,933,
156821,22605,034.73,2018,921,
156853,19846,032.82,2018,949,NA
156856,20077,031.54,2018,938,NA
156878,23447,029.38,2018,958,stress challenge
156881,20939,037.75,2018,941,
156883,21279,034.37,2018,912,
156884,21488,037.18,2018,925,
156886,22373,032.33,2018,855,
156889,23300,036.09,2018,1056,
156892,19719,018.70,2018,843,
156893,20064,023.21,2018,848,
156916,20073,031.07,2018,947,NA
156917,22039,026.68,2018,956,NA
156919,23359,035.07,2018,1007,NA
156921,23426,032.10,2018,104,NA
156926,20072,038.34,2018,1155,NA
156932,21007,034.29,2018,105,NA
156937,20064,035.41,2018,95,NA
156938,23303,039.32,2018,948,NA
156939,23275,038.99,2018,955,NA
156951,21315,036.08,2018,1021,
156953,23227,035.60,2018,105,
156954,23759,040.28,2018,955,NA
156957,21169,031.68,2018,909,
156958,21488,032.12,2018,929,
156961,12194,039.40,2018,1111,
156977,22506,032.45,2018,1019,NA
156978,23201,032.50,2018,1026,NA
156979,12974,034.74,2018,1033,NA
156980,20047,031.00,2018,1042,NA
156987,20751,031.50,2018,944,NA
156989,22876,031.67,2018,957,NA
156990,20417,033.79,2018,1031,COLORS REMOVED
156991,20749,033.86,2018,1001,NA
156993,12357,035.13,2018,1013,NA
156996,23686,032.46,2018,172,OFT
156997,23196,030.75,2018,1022,NA
156998,23540,032.25,2018,1815,OFT
156999,23679,031.15,2018,9,NA
157000,23786,028.54,2018,1031,NA
157003,20281,032.13,2018,1039,NA
157004,22541,031.03,2018,935,COLORS OUT
157005,20069,033.66,2018,1045,NA
157008,21964,034.13,2018,1053,NA
157010,20601,038.69,2018,1058,NA
157011,19432,032.00,2018,1106,NA
157014,19587,032.60,2018,1125,NA
157018,23797,032.19,2018,171,OFT
157019,20033,031.63,2018,1026,NA
157020,23679,025.74,2018,181,OFT
157023,23686,031.18,2018,1102,"STRESS CHALLENGE, COLORS OUT"
157024,23540,035.34,2018,115,"STRESS CHALLENGE, COLORS OUT"
157027,23797,032.67,2018,102,STRESS CHALLENGE
157028,20663,031.95,2018,1102,NA
157034,23787,034.42,2018,111,NA
157035,23679,031.59,2018,14,"STRESS CHALLENGE, COLORS OUT"
157036,19880,032.99,2018,1018,NA
157040,20864,023.06,2018,1031,NA
157043,22636,034.28,2018,1138,NA
157046,19882,034.06,2018,1055,NA
157047,21370,033.94,2018,1144,NA
157054,23320,031.36,2018,1124,NA
157063,23252,035.14,2018,1056,COLORS OUT
157067,21940,023.13,2018,935,NA
157068,21944,031.93,2018,95,NA
157094,23244,039.65,2018,1115,
157096,23262,037.66,2018,1031,
157097,23267,035.51,2018,933,
157100,23305,033.23,2018,841,
157103,23780,031.44,2018,1052,
157105,23782,033.36,2018,1121,
157120,21304,026.60,2018,1057,NA
157121,23783,018.10,2018,1106,NA
157125,23759,020.75,2018,1205,NA
157130,23213,034.22,2018,11,Any (Bk!) @ 1055
157134,23298,032.95,2018,115,Any (P!) @ 11:48
157135,23750,025.71,2018,1202,Any (O!) @ 1202
157140,23798,019.01,2018,1143,NO DNA
157177,23775,032.37,2018,1007,Any Bk! @ 10:07:55
157178,21348,026.93,2018,1036,Axy O! @ 10:36:00
157180,23800,032.03,2018,113,NA
157181,22251,039.71,2018,1447,Axy Y! @ 14:45:53
157186,23265,037.67,2018,252,AXY OFF 14:49:45 W!
157187,23298,035.78,2018,222,AXY OFF 14:25:42 R!
157193,22889,037.04,2018,919,AXY OFF 9:17:04 G!
157205,23801,023.49,2018,1231,"DEFENDING AREA, NO MIDDEN"
157207,12072,037.52,2018,1035,NA
157210,22912,036.98,2018,1115,AXY OFF O! 11:13:06 UNDER CHIN
157212,22251,038.45,2018,1149,AXY OFF P! 11:45:48 UNDER CHIN
157213,21348,034.99,2018,102,AXY OFF 10:16:59 W! (AXY SPUN)
157214,22042,034.86,2018,1033,AXY OFF 10:31:03 Bk! 
157219,23213,039.17,2018,1112,AXY ON O! 11:09:06
157220,23244,031.84,2018,1127,AXY ON B! 11:25:20
157222,23761,033.83,2018,1213,NA
157229,19970,027.00,2018,1721,AXY ON 17:28:23
157232,23317,038.44,2018,1051,AXY ON 10:59:03
157233,23265,038.30,2018,1119,NA
157236,22734,040.40,2018,1541,AXY ON 15:39:44 CUT ON NOSE
157239,22893,036.14,2018,1556,AXY ON 15:55:39
157244,23775,031.99,2018,1009,AXY ON 10:36:02
157246,22042,038.57,2018,1115,AXY ON 10:13:41
157250,23265,039.81,2018,1128,Axy on 11:26:40
157253,23771,038.39,2018,1019,NA
157254,19561,022.34,2018,1036,
157255,20199,027.83,2018,1054,
157256,20504,025.12,2018,924,
157258,20914,028.06,2018,1016,
157259,21367,022.36,2018,1048,
157261,22465,027.50,2018,912,
157263,23802,028.21,2018,947,
157264,12613,022.81,2018,955,"Crusty, half closed eye"
157267,22781,022.61,2018,1104,NA
157272,19764,022.09,2018,154,
157276,22891,026.29,2018,1527,
157277,23054,028.59,2018,1556,
157278,19649,023.50,2018,1544,Rattle near B8./B9. middens
157281,21046,029.84,2018,1556,
157282,23326,023.83,2018,1532,
157283,20062,032.94,2018,1011,
157284,20295,034.15,2018,1225,Chased off by owner (W*/B)
157286,20778,032.64,2018,1001,Rattled at D4
157287,20836,038.43,2018,1234,
157288,21022,040.36,2018,12,
157289,21023,033.77,2018,1032,
157290,21155,032.74,2018,94,
157292,21355,036.50,2018,1024,
157295,21393,032.71,2018,1242,
157296,21578,034.67,2018,95,
157299,23565,035.31,2018,1151,
157302,23525,028.82,2018,151,Fecal samples: NIIF; put in freezer @ 15:29
157303,23532,023.38,2018,1518,Fecal samples: NIIF; put in freezer @ 15:29
157304,19880,034.00,2018,1008,
157305,19983,033.39,2018,934,
157306,19984,033.11,2018,1034,
157309,20686,030.57,2018,956,
157334,23213,034.24,2018,1524,Axy off 15:21:04 P!
157337,23750,021.21,2018,1539,Axy off 15:36:00 R!
157338,23761,018.39,2018,1541,"QMR, weighed on balance"
157340,21304,033.78,2018,1103,Axy off 10:59:56 W!
157341,23227,023.30,2018,1137,
157342,23271,029.31,2018,1156,Axy off 11:54:19 under chin
157344,23308,038.21,2018,1145,Axy off 11:41:42 under chin
157345,13129,034.92,2018,1609,Fecal samples: NIIF; put in freezer @ 17:01
157346,19601,026.58,2018,1627,Fecal samples: NIIF; put in freezer @ 17:01
157348,19832,032.98,2018,1104,
157351,20523,034.36,2018,1617,Fecal samples: NIIF; put in freezer @ 17:01
157352,20945,035.11,2018,1642,Fecal samples: NIIF; put in freezer @ 17:01
157353,20948,030.62,2018,1125,
157355,21169,035.28,2018,1041,
157357,22358,032.40,2018,1117,
157359,22495,030.64,2018,1539,Fecal samples: NIIF; put in freezer @ 17:01
157362,23672,038.94,2018,1142,
157366,21223,030.82,2018,1049,
157368,12428,035.09,2018,1007,
157380,22251,040.02,2018,315,AXY OFF 15:12:12 Y (AXY SPUN) 
157389,22042,029.16,2018,1035,AXY OFF 10:32:29 Bk!
157402,20495,027.34,2018,1042,
157404,21279,025.82,2018,102,
157405,21868,031.66,2018,1134,
157406,22062,031.08,2018,948,
157408,22194,031.77,2018,1049,
157410,22982,038.62,2018,1116,
157411,23189,034.51,2018,1058,
157419,20950,034.70,2018,1601,Fecal samples: NIIF; put in freezer @ 17:10
157420,21488,034.21,2018,1521,Fecal samples: NIIF; put in freezer @ 17:10
157421,21495,032.26,2018,1639,Fecal samples: NIIF; put in freezer @ 17:10
157425,22449,035.04,2018,1609,Fecal samples: NIIF; put in freezer @ 17:10
157427,23804,035.44,2018,1553,Fecal samples: NIIF; put in freezer @ 17:10
157450,21319,035.32,2018,144,NA
157451,23222,035.46,2018,1508,2017 COLOURS REM (O!/P!)
157452,23224,030.73,2018,1518,NA
157453,21316,034.31,2018,153,NA
157473,23249,032.44,2018,1033,NA
157474,23783,023.35,2018,1103,NA
157478,21495,047.47,2019,123,NA
157479,22978,043.05,2019,1303,NA
157481,21279,044.63,2019,1347,NA
157482,22194,048.28,2019,1402,NA
157485,20342,049.32,2019,1108,NA
157486,20235,050.10,2019,1128,NA
157488,20447,046.24,2019,12,NA
157489,21985,040.52,2019,1211,NA
157490,21281,045.76,2019,1233,NA
157491,22194,049.25,2019,1243,NA
157492,19611,020.01,2019,1251,NA
157493,20942,050.49,2019,1313,NA
157494,23527,018.52,2019,1338,NA
157496,20440,026.73,2019,1201,NA
157498,20069,034.94,2019,1233,NA
157500,20046,033.18,2019,1321,NA
157507,21953,031.29,2019,1238,NA
157508,22167,032.80,2019,1302,NA
157509,22101,035.24,2019,1425,NA
157511,23252,026.85,2019,1446,NA
157513,23018,031.58,2019,1515,NA
157515,20488,037.49,2019,1446,NA
157517,23787,034.10,2019,1512,"rel, hyperventilated"
157518,20389,034.58,2019,1539,NA
157523,21965,031.40,2019,1242,NA
157526,21029,033.10,2019,1306,NA
157532,22671,037.38,2019,1315,NA
157535,23341,034.50,2019,1331,NA
157536,21949,026.78,2019,1341,NA
157537,21990,029.27,2019,135,NA
157542,19508,025.97,2019,1319,EtOH fecal
157543,23201,026.89,2019,1332,NA
157544,19432,030.93,2019,1342,NA
157546,21964,031.02,2019,135,NA
157547,20488,034.41,2019,1359,NA
157548,21029,032.23,2019,1422,EtOH fecal
157549,20389,030.67,2019,143,EtOH fecal
157551,23251,038.68,2019,1459,NA
157552,20046,030.77,2019,1506,NA
157553,19421,034.91,2019,1539,EtOH fecal
157554,23787,030.92,2019,1546,NA
157561,21953,030.78,2019,1341,NA
157562,22508,038.86,2019,1335,NA
157565,23341,034.34,2019,1405,EtOH fecal
157567,21949,040.06,2019,1413,EtOH fecal
157568,22101,031.56,2019,1446,EtOH fecal
157569,21944,034.61,2019,1455,NA
157571,21240,034.43,2019,122,NA
157575,21022,040.02,2019,1253,NA
157577,22543,032.11,2019,1314,NA
157578,20295,034.23,2019,1438,NA
157582,19983,030.91,2019,134,NA
157584,20417,032.41,2019,1346,NA
157594,21368,034.28,2019,1445,NA
157596,20191,030.81,2019,1145,NA
157600,19880,038.27,2019,121,NA
157603,20688,032.17,2019,1256,NA
157605,23456,034.38,2019,1324,NA
157606,23320,026.76,2019,1347,Forgot to take weight
157607,23378,345.46,2019,144,NA
157608,22994,029.24,2019,1546,NA
157609,23027,026.69,2019,1622,NA
157610,22778,038.75,2019,1314,NA
157614,22167,034.44,2019,1245,NA
157617,21007,038.75,2019,1451,NA
157620,23023,003.65,2019,1316,NA
157625,22649,032.02,2019,1524,NA
157631,21922,033.72,2019,1252,NA
157633,19421,033.80,2019,1336,NA
157635,19531,035.05,2019,14,NA
157636,22290,038.70,2019,141,NA
157662,20072,032.86,2019,1304,NA
157663,21964,034.93,2019,1314,NA
157665,20663,030.71,2019,134,NA
157666,22803,039.91,2019,135,NA
157668,23101,033.25,2019,1459,NA
157670,20760,032.22,2019,1534,EtOH fecal
157673,20047,034.33,2019,105,NA
157675,22039,035.48,2019,1127,NA
157677,23786,031.16,2019,115,NA
157680,20602,035.30,2019,1208,NA
157681,20488,032.68,2019,1217,NA
157684,20046,034.72,2019,125,NA
157685,20073,034.35,2019,1313,NA
157696,22671,031.81,2019,1146,NA
157697,22030,031.81,2019,1146,NA
157698,22167,034.83,2019,1202,NA
157699,21968,031.64,2019,1209,NA
157700,22028,036.55,2019,1228,NA
157702,21940,040.38,2019,1255,NA
157704,22458,030.76,2019,1341,NA
157723,22008,035.39,2019,1243,NA
157724,20504,021.70,2019,1243,NA
157725,23054,038.11,2019,1331,NA
157727,22865,032.59,2019,1352,NA
157728,22613,031.87,2019,1505,NA
157729,19764,035.05,2019,1311,NA
157730,20857,030.84,2019,144,NA
157731,19764,013.58,2019,1225,NA
157734,23826,032.06,2019,1349,ESC
157735,20914,021.19,2019,1237,NA
157736,23827,034.96,2019,1208,NA
157737,21342,031.62,2019,133,NA
157739,22428,026.88,2019,1227,NA
157744,19809,031.69,2019,1508,NA
157750,22914,030.53,2019,1336,NA
157751,22535,034.09,2019,1351,NA
157752,22058,034.53,2019,14,NA
157756,22882,029.19,2019,1459,NA
157761,22304,035.19,2019,1427,NA
157763,23832,025.95,2019,1603,NA
157764,22389,028.88,2019,1252,NA
157767,23833,023.14,2019,1541,NA
157768,22535,034.89,2019,1238,NA
157769,21469,030.55,2019,1254,NA
157778,23834,032.07,2019,105,NA
157781,23836,035.17,2019,1136,NA
157788,23839,044.79,2019,1133,NA
157790,20417,034.12,2019,1038,EtOH fecal
157795,21965,029.08,2019,1116,NA
157797,22224,047.81,2019,1049,NA
157799,23836,044.84,2019,1052,NA
157803,21992,032.76,2019,1208,NA
157806,22543,034.98,2019,1218,NA
157808,20299,032.61,2019,111,NA
157811,20225,041.00,2019,1122,NA
157812,21465,034.45,2019,1233,NA
157824,21240,045.54,2019,1048,NA
157825,20488,045.64,2019,11,NA
157827,22756,047.80,2019,1114,NA
157828,19432,045.65,2019,1122,NA
157830,20440,048.44,2019,1158,NA
157831,23251,044.54,2019,1209,NA
157848,22089,034.66,2019,1242,NA
157849,22596,038.79,2019,1334,NA
157850,20782,031.53,2019,1222,NA
157852,22598,027.12,2019,1351,NA
157853,20225,033.38,2019,1428,NA
157854,20141,025.75,2019,1304,NA
157861,21599,029.47,2019,1258,NA
157866,20495,048.07,2019,1049,NA
157872,22373,045.86,2019,1134,NA
157873,22200,023.42,2019,1342,NA
157876,21488,048.14,2019,1144,NA
157877,22251,033.45,2019,1354,NA
157878,22449,042.00,2019,1213,NA
157883,22608,000.00,2019,NA,NA
157886,19976,009.60,2019,1451,NA
157890,23586,043.25,2019,1322,NA
157894,19922,027.17,2019,1307,NA
157895,23351,027.17,2019,1307,NA
157896,23844,046.41,2019,1118,NA
157897,20838,025.54,2019,1324,NA
157901,21603,031.83,2019,1453,NA
157905,21354,030.69,2019,1519,NA
157907,22538,031.31,2019,1531,NA
157908,23739,028.99,2019,1551,NA
157910,22591,044.00,2019,113,NA
157911,23209,025.61,2019,1237,NA
157912,23672,041.16,2019,1201,NA
157913,22604,035.65,2019,1259,NA
157914,20948,049.40,2019,1217,NA
157915,22553,028.94,2019,1322,NA
157916,23059,038.71,2019,1354,NA
157917,22925,025.73,2019,1412,NA
157918,19706,026.72,2019,145,NA
157919,21783,028.56,2019,1424,NA
157920,20307,038.52,2019,1447,NA
157924,23532,031.39,2019,1258,NA
157925,23670,041.56,2019,1326,No weight taken
157927,19875,050.44,2019,1354,NA
157928,21239,030.80,2019,1406,NA
157929,22558,040.25,2019,1221,NA
157931,20200,020.58,2019,1334,NA
157933,23846,031.90,2019,1511,NA
157936,21985,047.61,2019,1202,NA
157937,20697,019.11,2019,1524,NA
157938,20235,049.35,2019,1207,NA
157939,21279,048.42,2019,1251,NA
157940,23231,025.86,2019,1558,NA
157941,20223,031.48,2019,1413,NA
157942,13438,041.38,2019,1334,NA
157943,20447,042.10,2019,1338,NA
157945,21393,026.70,2019,1431,NA
157947,20804,028.89,2019,1503,NA
157948,19976,034.18,2019,115,NA
157949,22913,027.30,2019,1215,NA
157952,20914,026.53,2019,122,NA
157953,22569,034.25,2019,1348,NA
157956,22891,031.96,2019,133,NA
157957,20504,037.55,2019,142,NA
157958,23847,033.98,2019,1253,NA
157961,23847,023.05,2019,1119,NA
157971,21578,031.70,2019,1445,NA
157989,23859,047.74,2019,1108,NA
157992,23348,046.32,2019,1133,NA
157997,23351,049.38,2019,1152,NA
158001,22571,034.82,2019,1132,NA
158007,21944,048.02,2019,92,NA
158008,22941,045.51,2019,945,NA
158009,21953,049.08,2019,10,NA
158010,23341,049.21,2019,1022,NA
158011,23252,045.58,2019,1101,NA
158012,22458,047.21,2019,112,NA
158015,22543,035.18,2019,958,NA
158018,22290,034.48,2019,1015,EtOH fecal
158023,20389,048.33,2019,112,EtOH fecal
158024,22541,045.52,2019,1138,NA
158028,21329,032.79,2019,13,NA
158029,21022,030.60,2019,153,NA
158030,23487,042.12,2019,1243,NA
158031,19984,032.18,2019,131,
158032,22278,030.51,2019,123,NA
158033,23319,031.72,2019,13,NA
158035,20295,038.10,2019,1215,NA
158036,20060,044.81,2019,10,NA
158037,22978,048.48,2019,1015,NA
158040,20353,041.90,2019,1139,NA
158041,23532,033.64,2019,122,NA
158042,22373,041.90,2019,1139,NA
158044,23844,020.56,2019,1224,NA
158045,21393,036.30,2019,1245,NA
158046,23532,034.14,2019,123,NA
158047,21215,031.27,2019,125,NA
158048,20685,040.03,2019,16,NA
158049,19764,034.78,2019,121,NA
158050,20857,023.09,2019,1145,NA
158053,21155,033.82,2019,125,NA
158054,22865,032.42,2019,1445,NA
158055,23806,035.16,2019,1345,NA
158056,20914,030.56,2019,15,NA
158058,23193,045.73,2019,1038,NA
158075,23860,030.83,2019,1345,NA
158077,23532,046.06,2019,154,NA
158090,21465,045.78,2019,1038,
158093,21965,032.39,2019,1025,
158102,22495,046.25,2019,956,NA
158104,20200,040.98,2019,1051,NA
158105,22194,050.48,2019,1121,NA
158108,22358,050.34,2019,1153,NA
158109,23128,050.09,2019,1206,NA
158110,21277,045.92,2019,1215,NA
158111,23670,049.30,2019,1232,NA
158116,22150,026.90,2019,1058,NA
158118,22251,034.69,2019,1103,NA
158120,22585,045.55,2019,1113,NA
158124,20697,035.47,2019,1245,NA
158126,22209,027.21,2019,1205,NA
158128,22200,044.72,2019,1223,NA
158130,23846,047.77,2019,125,NA
158136,22553,035.21,2019,1115,NA
158138,22304,030.65,2019,1115,NA
158141,22179,031.30,2019,122,NA
158144,20046,047.87,2019,921,NA
158145,22304,031.30,2019,122,NA
158146,22876,043.69,2019,101,NA
158148,20843,049.17,2019,1035,NA
158149,20072,047.95,2019,1053,NA
158150,20069,049.98,2019,1105,NA
158161,23712,047.79,2019,1111,NA
158164,23853,048.59,2019,1151,NA
158168,21354,048.13,2019,1214,NA
158169,21783,045.46,2019,1226,NA
158176,19984,046.48,2019,12,NA
158179,19706,048.37,2019,121,NA
158187,21350,048.01,2019,1532,NA
158188,21046,041.57,2019,1355,NA
158200,20295,042.05,2019,1105,NA
158201,21276,045.93,2019,1107,NA
158203,23027,042.24,2019,1115,NA
158205,21350,045.88,2019,113,NA
158206,21393,048.21,2019,114,NA
158207,19983,041.53,2019,12,NA
158208,22994,042.38,2019,121,NA
158210,21023,034.88,2019,1301,NA
158211,20223,040.94,2019,132,NA
158212,21215,049.45,2019,135,NA
158213,22778,048.41,2019,14,NA
158214,21022,046.27,2019,143,NA
158215,21578,041.03,2019,1125,NA
158216,22865,049.42,2019,114,NA
158218,21342,043.97,2019,1206,NA
158219,23054,043.58,2019,1211,NA
158220,22008,042.21,2019,1222,NA
158221,20504,041.74,2019,1234,NA
158223,23806,045.05,2019,1243,NA
158224,20537,047.13,2019,1259,NA
158225,20914,045.63,2019,131,NA
158230,20685,044.22,2019,1048,NA
158231,22759,048.57,2019,105,NA
158232,20804,042.09,2019,1105,NA
158234,23320,047.02,2019,112,NA
158235,23378,043.02,2019,1135,NA
158236,20806,050.13,2019,114,NA
158246,21982,047.14,2019,1124,NA
158247,19508,044.38,2019,115,NA
158248,22506,045.96,2019,12,NA
