poop_id,lab,observer_id,date,dilution,volume_used,concentration,cv,plate_id,is_rerun,hormone,protocol_id
K1840,Dantzer,ZA,2017-03-22,100,10,9.221,9.134,3.22.17.P1,FALSE,Cortisol,CD10010
K1849,Dantzer,ZA,2017-02-22,100,10,33.15,3.219,2.22.17.P2,FALSE,Cortisol,CD10010
K1892,Dantzer,ZA,2017-02-22,100,10,44.168,9.398,2.22.17.P2,FALSE,Cortisol,CD10010
K1909,Dantzer,ZA,2017-03-22,100,10,27.498,1.733,3.22.17.P1,FALSE,Cortisol,CD10010
K1944,Dantzer,ZA,2017-03-29,100,10,17.696,4.64,3.29.17.P2,FALSE,Cortisol,CD10010
K1953,Dantzer,ZA,2017-02-08,100,10,47.876,0.165,2.8.17.P2,FALSE,Cortisol,CD10010
K2033,Dantzer,ZA,2017-02-08,100,10,38.986,33.669,2.8.17.P2,FALSE,Cortisol,CD10010
K2047,Dantzer,ZA,2017-03-22,100,10,13.748,11.791,3.22.17.P2,FALSE,Cortisol,CD10010
K2080,Dantzer,ZA,2017-02-08,100,10,34.491,1.818,2.8.17.P2,FALSE,Cortisol,CD10010
K2113,Dantzer,ZA,2017-02-22,100,10,118.451,11.405,2.22.17.P1,FALSE,Cortisol,CD10010
K2125,Dantzer,ZA,2017-03-29,100,10,18.512,4.434,3.29.17.P2,FALSE,Cortisol,CD10010
K2163,Dantzer,ZA,2017-03-22,100,10,33.368,1.954,3.22.17.P2,FALSE,Cortisol,CD10010
K2171,Dantzer,ZA,2017-02-22,100,10,77.608,7.162,2.22.17.P1,FALSE,Cortisol,CD10010
K2214,Dantzer,ZA,2017-03-29,100,10,21.683,3.693,3.29.17.P2,FALSE,Cortisol,CD10010
K2242,Dantzer,ZA,2017-02-08,100,10,50.077,5.109,2.8.17.P2,FALSE,Cortisol,CD10010
K2248,Dantzer,ZA,2017-03-08,100,10,6.099,15.857,3.8.17.P1,FALSE,Cortisol,CD10010
K2348,Dantzer,ZA,2017-03-29,100,10,6.698,12.081,3.29.17.P2,FALSE,Cortisol,CD10010
K2354,Dantzer,ZA,2017-03-29,100,10,19.517,4.054,3.29.17.P2,FALSE,Cortisol,CD10010
K2355,Dantzer,ZA,2017-03-29,100,10,3.714,8.947,3.29.17.P1,FALSE,Cortisol,CD10010
K2357,Dantzer,ZA,2017-03-29,100,10,1.301,17.857,3.29.17.P2,FALSE,Cortisol,CD10010
K2360,Dantzer,ZA,2017-03-22,100,10,5.417,27.082,3.22.17.P2,FALSE,Cortisol,CD10010
K2408,Dantzer,ZA,2017-02-22,100,10,47.452,10.818,2.22.17.P1,FALSE,Cortisol,CD10010
K2431,Dantzer,ZA,2017-03-29,100,10,18.89,0.137,3.29.17.P2,FALSE,Cortisol,CD10010
K2445,Dantzer,ZA,2017-03-29,100,10,9.175,0.333,3.29.17.P2,FALSE,Cortisol,CD10010
K2502,Dantzer,ZA,2017-02-08,100,10,16.43,3.938,2.8.17.P2,FALSE,Cortisol,CD10010
K2507,Dantzer,ZA,2017-03-29,100,10,6.724,26.925,3.29.17.P1,FALSE,Cortisol,CD10010
K2515,Dantzer,ZA,2017-02-22,100,10,25.967,3.875,2.22.17.P1,FALSE,Cortisol,CD10010
K2518,Dantzer,ZA,2017-02-22,100,10,11.842,10.088,2.22.17.P1,FALSE,Cortisol,CD10010
K2543,Dantzer,ZA,2017-02-22,100,10,35.807,9.682,2.22.17.P1,FALSE,Cortisol,CD10010
K2573,Dantzer,ZA,2017-03-29,100,10,27.792,2.696,3.29.17.P2,FALSE,Cortisol,CD10010
K2584,Dantzer,ZA,2017-03-29,100,10,8.06,7.745,3.29.17.P2,FALSE,Cortisol,CD10010
K2599,Dantzer,ZA,2017-02-08,100,10,17.293,2.59,2.8.17.P2,FALSE,Cortisol,CD10010
K2624,Dantzer,ZA,2017-03-29,100,10,1.984,49.126,3.29.17.P1,FALSE,Cortisol,CD10010
K2643,Dantzer,ZA,2017-03-22,100,10,42.046,4.446,3.22.17.P1,FALSE,Cortisol,CD10010
K2648,Dantzer,ZA,2017-03-29,100,10,4.771,3.251,3.29.17.P2,FALSE,Cortisol,CD10010
K2655,Dantzer,ZA,2017-03-22,100,10,57.552,11.955,3.22.17.P1,FALSE,Cortisol,CD10010
K2660,Dantzer,ZA,2017-03-15,100,10,34.856,4.721,3.15.17,FALSE,Cortisol,CD10010
K2666,Dantzer,ZA,2017-02-15,100,10,48.798,19.803,2.15.17.P2,FALSE,Cortisol,CD10010
K2674,Dantzer,ZA,2017-03-08,100,10,40.434,16.964,3.8.17.P1,FALSE,Cortisol,CD10010
K2681,Dantzer,ZA,2017-03-29,100,10,3.641,15.783,3.29.17.P2,FALSE,Cortisol,CD10010
K2687,Dantzer,ZA,2017-02-22,100,10,39.633,8.923,2.22.17.P1,FALSE,Cortisol,CD10010
K2690,Dantzer,ZA,2017-03-22,100,10,3.807,4.028,3.22.17.P2,FALSE,Cortisol,CD10010
K2698,Dantzer,ZA,2017-03-29,100,10,5.892,3.444,3.29.17.P2,FALSE,Cortisol,CD10010
K2711,Dantzer,ZA,2017-02-22,100,10,35.553,5.883,2.22.17.P1,FALSE,Cortisol,CD10010
K2721,Dantzer,ZA,2017-03-29,100,10,3.201,2.142,3.29.17.P1,FALSE,Cortisol,CD10010
K2725,Dantzer,ZA,2017-03-22,100,10,75.934,1.686,3.22.17.P1,FALSE,Cortisol,CD10010
K2737,Dantzer,ZA,2017-02-22,100,10,25.709,5.72,2.22.17.P1,FALSE,Cortisol,CD10010
K2803,Dantzer,ZA,2017-03-15,100,10,41.78,5.588,3.15.17,FALSE,Cortisol,CD10010
K2847,Dantzer,ZA,2017-03-08,100,10,16.053,0.724,3.8.17.P1,FALSE,Cortisol,CD10010
K2913,Dantzer,ZA,2017-03-22,100,10,11.912,17.467,3.22.17.P2,FALSE,Cortisol,CD10010
K2917,Dantzer,ZA,2017-03-22,100,10,26.636,4.119,3.22.17.P1,FALSE,Cortisol,CD10010
K2939,Dantzer,ZA,2017-03-29,100,10,9.228,4.327,3.29.17.P2,FALSE,Cortisol,CD10010
K2947,Dantzer,ZA,2017-03-08,100,10,25.022,14.473,3.8.17.P1,FALSE,Cortisol,CD10010
K2976,Dantzer,ZA,2017-03-22,100,10,17.479,21.532,3.22.17.P2,FALSE,Cortisol,CD10010
K2983,Dantzer,ZA,2017-03-29,100,10,14.336,2.207,3.29.17.P2,FALSE,Cortisol,CD10010
K3005,Dantzer,ZA,2017-02-22,100,10,40.747,9.941,2.22.17.P2,FALSE,Cortisol,CD10010
K3008,Dantzer,ZA,2017-03-22,100,10,72.778,14.994,3.22.17.P1,FALSE,Cortisol,CD10010
K3034,Dantzer,ZA,2017-03-08,100,10,19.295,11.251,3.8.17.P1,FALSE,Cortisol,CD10010
K3053,Dantzer,ZA,2017-03-08,100,10,29.15,0.377,3.8.17.P1,FALSE,Cortisol,CD10010
K3104,Dantzer,ZA,2017-02-22,100,10,33.046,16.633,2.22.17.P1,FALSE,Cortisol,CD10010
K3114,Dantzer,ZA,2017-03-29,100,10,13.407,3.308,3.29.17.P1,FALSE,Cortisol,CD10010
K3119,Dantzer,ZA,2017-03-22,100,10,7.603,5.842,3.22.17.P1,FALSE,Cortisol,CD10010
K3143,Dantzer,ZA,2017-03-29,100,10,10.488,7.379,3.29.17.P1,FALSE,Cortisol,CD10010
K3181,Dantzer,ZA,2017-03-29,100,10,13.194,18.637,3.29.17.P2,FALSE,Cortisol,CD10010
K3203,Dantzer,ZA,2017-03-08,100,10,14.164,3.261,3.8.17.P1,FALSE,Cortisol,CD10010
K3240,Dantzer,ZA,2017-03-22,100,10,24.724,4.245,3.22.17.P1,FALSE,Cortisol,CD10010
K3261,Dantzer,ZA,2017-03-22,100,10,21.266,2.32,3.22.17.P1,FALSE,Cortisol,CD10010
K3266,Dantzer,ZA,2017-03-29,100,10,21.23,0.095,3.29.17.P2,FALSE,Cortisol,CD10010
K3270,Dantzer,ZA,2017-03-08,100,10,46.902,16.592,3.8.17.P1,FALSE,Cortisol,CD10010
K3272,Dantzer,ZA,2017-03-08,100,10,20.875,8.119,3.8.17.P1,FALSE,Cortisol,CD10010
K3273,Dantzer,ZA,2017-02-22,100,10,41.1,2.352,2.22.17.P1,FALSE,Cortisol,CD10010
K3278,Dantzer,ZA,2017-03-29,100,10,3.118,6.555,3.29.17.P1,FALSE,Cortisol,CD10010
K3322,Dantzer,ZA,2017-03-29,100,10,5.863,1.564,3.29.17.P2,FALSE,Cortisol,CD10010
K3325,Dantzer,ZA,2017-03-15,100,10,27.677,1.624,3.15.17,FALSE,Cortisol,CD10010
K3346,Dantzer,ZA,2017-02-22,100,10,1.812,40.568,2.22.17.P1,FALSE,Cortisol,CD10010
K3362,Dantzer,ZA,2017-03-22,100,10,31.429,8.875,3.22.17.P1,FALSE,Cortisol,CD10010
K3418,Dantzer,ZA,2017-03-29,100,10,9.724,0.497,3.29.17.P2,FALSE,Cortisol,CD10010
K3447,Dantzer,ZA,2017-03-29,100,10,16.607,0.307,3.29.17.P2,FALSE,Cortisol,CD10010
K3459,Dantzer,ZA,2017-02-22,100,10,31.521,3.544,2.22.17.P1,FALSE,Cortisol,CD10010
K3475,Dantzer,ZA,2017-03-29,100,10,12.299,7.357,3.29.17.P2,FALSE,Cortisol,CD10010
K3502,Dantzer,ZA,2017-02-22,100,10,25.741,17.106,2.22.17.P1,FALSE,Cortisol,CD10010
K3503,Dantzer,ZA,2017-03-08,100,10,22.736,2.148,3.8.17.P1,FALSE,Cortisol,CD10010
K3532,Dantzer,ZA,2017-03-22,100,10,0.984,13.678,3.22.17.P2,FALSE,Cortisol,CD10010
K3533,Dantzer,ZA,2017-03-22,100,10,12.458,18.093,3.22.17.P2,FALSE,Cortisol,CD10010
K3538,Dantzer,ZA,2017-02-22,100,10,16.219,12.731,2.22.17.P2,FALSE,Cortisol,CD10010
K3576,Dantzer,ZA,2017-03-22,100,10,22.215,8.677,3.22.17.P1,FALSE,Cortisol,CD10010
K3578,Dantzer,ZA,2017-03-22,100,10,61.785,7.501,3.22.17.P1,FALSE,Cortisol,CD10010
K3593,Dantzer,ZA,2017-03-29,100,10,7.914,7.091,3.29.17.P2,FALSE,Cortisol,CD10010
K3648,Dantzer,ZA,2017-03-15,100,10,25.618,4.327,3.15.17,FALSE,Cortisol,CD10010
K3651,Dantzer,ZA,2017-03-22,100,10,13.058,1.249,3.22.17.P2,FALSE,Cortisol,CD10010
K3725,Dantzer,ZA,2017-03-22,100,10,5.94,7.657,3.22.17.P2,FALSE,Cortisol,CD10010
K3731,Dantzer,ZA,2017-02-22,100,10,23.179,11.47,2.22.17.P1,FALSE,Cortisol,CD10010
K3747,Dantzer,ZA,2017-03-08,100,10,11.069,6.732,3.8.17.P1,FALSE,Cortisol,CD10010
K3751,Dantzer,ZA,2017-03-22,100,10,9.855,1.927,3.22.17.P2,FALSE,Cortisol,CD10010
K3771,Dantzer,ZA,2017-02-22,100,10,13.394,5.848,2.22.17.P1,FALSE,Cortisol,CD10010
K3784,Dantzer,ZA,2017-02-22,100,10,32.965,9.929,2.22.17.P1,FALSE,Cortisol,CD10010
K3788,Dantzer,ZA,2017-02-22,100,10,10.14,5.881,2.22.17.P2,FALSE,Cortisol,CD10010
K3800,Dantzer,ZA,2017-03-29,100,10,4.93,20.407,3.29.17.P1,FALSE,Cortisol,CD10010
K3816,Dantzer,ZA,2017-02-22,100,10,22.249,2.787,2.22.17.P1,FALSE,Cortisol,CD10010
K3851,Dantzer,ZA,2017-03-29,100,10,19.69,9.734,3.29.17.P2,FALSE,Cortisol,CD10010
K3889,Dantzer,ZA,2017-03-29,100,10,3.579,19.523,3.29.17.P1,FALSE,Cortisol,CD10010
K3892,Dantzer,ZA,2017-03-29,100,10,3.601,8.002,3.29.17.P2,FALSE,Cortisol,CD10010
K3904,Dantzer,ZA,2017-02-22,100,10,9.512,13.769,2.22.17.P2,FALSE,Cortisol,CD10010
K3906,Dantzer,ZA,2017-02-15,100,10,36.217,2.944,2.15.17.P2,FALSE,Cortisol,CD10010
K3956,Dantzer,ZA,2017-03-29,100,10,8.788,0.753,3.29.17.P2,FALSE,Cortisol,CD10010
K4004,Dantzer,ZA,2017-03-29,100,10,6.885,3.854,3.29.17.P2,FALSE,Cortisol,CD10010
K4046,Dantzer,ZA,2017-03-29,100,10,3.142,3.964,3.29.17.P1,FALSE,Cortisol,CD10010
K4048,Dantzer,ZA,2017-03-22,100,10,39.158,11.575,3.22.17.P2,FALSE,Cortisol,CD10010
K4062,Dantzer,ZA,2017-03-29,100,10,11.898,1.867,3.29.17.P2,FALSE,Cortisol,CD10010
K4339,Dantzer,ZA,2017-03-22,100,10,14.409,1.916,3.22.17.P1,FALSE,Cortisol,CD10010
K5384,Dantzer,ZA,2017-03-29,100,10,1.796,21.733,3.29.17.P1,FALSE,Cortisol,CD10010
K5410,Dantzer,ZA,2017-03-22,100,10,3.016,12.968,3.22.17.P2,FALSE,Cortisol,CD10010
K5450,Dantzer,ZA,2017-03-29,100,10,2.188,16.499,3.29.17.P2,FALSE,Cortisol,CD10010
K5456,Dantzer,ZA,2017-02-22,100,10,8.838,15.975,2.22.17.P2,FALSE,Cortisol,CD10010
K5572,Dantzer,ZA,2017-02-22,100,10,12.472,8.586,2.22.17.P1,FALSE,Cortisol,CD10010
K5607,Dantzer,ZA,2017-03-22,100,10,1.087,10.623,3.22.17.P2,FALSE,Cortisol,CD10010
K5611,Dantzer,ZA,2017-03-08,100,10,5.105,7.278,3.8.17.P1,FALSE,Cortisol,CD10010
K5651,Dantzer,ZA,2017-02-22,100,10,22.446,49.423,2.22.17.P2,FALSE,Cortisol,CD10010
K5661,Dantzer,ZA,2017-03-22,100,10,0.43,NA,3.22.17.P2,FALSE,Cortisol,CD10010
K5846,Dantzer,ZA,2017-03-22,100,10,0.028,NA,3.22.17.P2,FALSE,Cortisol,CD10010
K5860,Dantzer,ZA,2017-03-29,100,10,2.408,14.047,3.29.17.P2,FALSE,Cortisol,CD10010
K5907,Dantzer,ZA,2017-03-22,100,10,18.551,2.032,3.22.17.P1,FALSE,Cortisol,CD10010
K6015,Dantzer,ZA,2017-03-08,100,10,5.475,4.014,3.8.17.P1,FALSE,Cortisol,CD10010
K6164,Dantzer,ZA,2017-03-22,100,10,0.486,13.518,3.22.17.P2,FALSE,Cortisol,CD10010
K6199,Dantzer,ZA,2017-03-15,100,10,11.667,14.533,3.15.17,FALSE,Cortisol,CD10010
K6212,Dantzer,ZA,2017-03-29,100,10,1.508,67.612,3.29.17.P1,FALSE,Cortisol,CD10010
K6241,Dantzer,ZA,2017-03-08,100,10,5.316,3.946,3.8.17.P1,FALSE,Cortisol,CD10010
K6268,Dantzer,ZA,2017-03-22,100,10,5.978,12.034,3.22.17.P1,FALSE,Cortisol,CD10010
K6447,Dantzer,ZA,2017-03-22,100,10,0.049,NA,3.22.17.P2,FALSE,Cortisol,CD10010
P2324,Boonstra,BJD,2011-05-15,68.6666666666667,10,6.064,0,NA,TRUE,Cortisol,CB6810
P2337,Boonstra,BJD,2011-05-15,68.6666666666667,10,12.615,4.6,NA,TRUE,Cortisol,CB6810
P1467,Boonstra,BJD,2011-06-01,32.3333333333333,5.6,34.598,11.8,NA,TRUE,Cortisol,CB325
A0596,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,42.337,8.4,NA,TRUE,Cortisol,CB325
A0635,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,15.123,0.6,NA,TRUE,Cortisol,CB325
A0666,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,24.122,NA,NA,TRUE,Cortisol,CB325
A0670,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,55.753,NA,NA,TRUE,Cortisol,CB325
A0741,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,22.95,NA,NA,TRUE,Cortisol,CB325
A0831,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,14.115,12.2,NA,TRUE,Cortisol,CB325
A0932,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,35.826,NA,NA,TRUE,Cortisol,CB325
A0935,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,19.102,NA,NA,TRUE,Cortisol,CB325
A0954,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,17.417,NA,NA,TRUE,Cortisol,CB325
A1003,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,9.412,NA,NA,TRUE,Cortisol,CB325
A1154,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,19.717,NA,NA,TRUE,Cortisol,CB325
B0318,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,12.69,22.9,NA,TRUE,Cortisol,CB325
B0562,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,31.827,29.3,NA,TRUE,Cortisol,CB325
B1219,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,28.595,13.1,NA,TRUE,Cortisol,CB325
C0403,Boonstra,BJD,2016-11-30,NA,NA,78.054,6.647,11.30.16.P3,TRUE,Cortisol,CBNANA
C1347,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,33.214,10.5,NA,TRUE,Cortisol,CB325
P0706,Boonstra,BJD,2011-06-01,32.3333333333333,5.6,20.474,13.1,NA,TRUE,Cortisol,CB325
P0814,Boonstra,BJD,2011-06-01,32.3333333333333,5.6,17.48,24.1,NA,TRUE,Cortisol,CB325
P0825,Boonstra,BJD,2011-06-01,32.3333333333333,5.6,24.525,NA,NA,TRUE,Cortisol,CB325
A0476,Boonstra,BJD,2015-12-20,100,10,25.281,27.082,12.20.15.P2,TRUE,Cortisol,CB10010
A0592,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,56.314,4.1,NA,TRUE,Cortisol,CB325
A0629,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,17.429,5.7,NA,TRUE,Cortisol,CB325
A0723,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,17.128,17.8,NA,TRUE,Cortisol,CB325
A1437,Boonstra,BJD,2011-05-15,32.3333333333333,5.6,8.172,46.1,NA,TRUE,Cortisol,CB325
B0524,Boonstra,BJD,2015-12-20,100,10,13.683,36.021,12.20.15.P2,TRUE,Cortisol,CB10010
B0643,Boonstra,BJD,2015-12-20,100,10,30.498,3.268,12.20.15.P2,TRUE,Cortisol,CB10010
B0915,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,40.792,20.7,NA,TRUE,Cortisol,CB325
B1117,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,91.402,21.4,NA,TRUE,Cortisol,CB325
B1128,Boonstra,BJD,2011-05-28,32.3333333333333,5.6,2.527,28.2,NA,TRUE,Cortisol,CB325
B1199,Boonstra,BJD,2011-05-30,32.3333333333333,5.6,11.991,NA,NA,TRUE,Cortisol,CB325
B1249,Boonstra,BJD,2015-12-20,100,10,18.89,1.634,12.20.15.P2,TRUE,Cortisol,CB10010
B1263,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,32.528,29.1,NA,TRUE,Cortisol,CB325
B1344,Boonstra,BJD,2015-12-20,100,10,58.708,7.598,12.20.15.P2,TRUE,Cortisol,CB10010
B1390,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,21.441,45.2,NA,TRUE,Cortisol,CB325
B1411,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,7.623,37.7,NA,TRUE,Cortisol,CB325
B1465,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,14.43,23.87,NA,TRUE,Cortisol,CB325
B1485,Boonstra,BJD,2015-12-20,100,10,5.705,13.376,12.20.15.P2,TRUE,Cortisol,CB10010
B1496,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,7.438,22.9,NA,TRUE,Cortisol,CB325
B1934,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,12.343,21.4,NA,TRUE,Cortisol,CB325
B1956,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,54.406,25.8,NA,TRUE,Cortisol,CB325
B1972,Boonstra,BJD,2015-12-20,100,10,40.523,12.536,12.20.15.P2,TRUE,Cortisol,CB10010
B1987,Boonstra,BJD,2015-12-20,100,10,39.658,11.816,12.20.15.P2,TRUE,Cortisol,CB10010
B2021,Boonstra,BJD,2015-12-20,100,10,23.34,17.052,12.20.15.P2,TRUE,Cortisol,CB10010
B2032,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,39.374,3.1,NA,TRUE,Cortisol,CB325
B2036,Boonstra,BJD,2015-12-20,100,10,43.196,12.748,12.20.15.P2,TRUE,Cortisol,CB10010
B2072,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,11.347,11.1,NA,TRUE,Cortisol,CB325
B2145,Boonstra,BJD,2015-12-20,100,10,11.775,1.524,12.20.15.P2,TRUE,Cortisol,CB10010
B2413,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,30.266,22.3,NA,TRUE,Cortisol,CB325
B2433,Boonstra,BJD,2011-05-23,32.3333333333333,5.6,25.252,34.6,NA,TRUE,Cortisol,CB325
B2599,Boonstra,BJD,2015-12-20,100,10,23.667,4.814,12.20.15.P2,TRUE,Cortisol,CB10010
B2678,Boonstra,BJD,2015-12-20,100,10,59.909,5.79,12.20.15.P2,TRUE,Cortisol,CB10010
B2891,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,4.137,25.4,NA,TRUE,Cortisol,CB325
B3202,Boonstra,BJD,2011-05-26,32.3333333333333,5.6,29.452,20.9,NA,TRUE,Cortisol,CB325
B3209,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,36.109,27.4,NA,TRUE,Cortisol,CB325
B3212,Boonstra,BJD,2011-05-30,32.3333333333333,5.6,7.877,24.1,NA,TRUE,Cortisol,CB325
B3229,Boonstra,BJD,2011-05-27,32.3333333333333,5.6,54.016,17.4,NA,TRUE,Cortisol,CB325
B3523,Boonstra,BJD,2011-05-30,32.3333333333333,5.6,16.113,25.2,NA,TRUE,Cortisol,CB325
B3859,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,12.083,33.4,NA,TRUE,Cortisol,CB325
B3860,Boonstra,BJD,2015-11-24,100,10,35.273,0.603,11.24.15.P1,TRUE,Cortisol,CB10010
B3920,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,46.236,21.8,NA,TRUE,Cortisol,CB325
B3961,Boonstra,BJD,2011-05-31,NA,NA,44.023,16.1,C.2011.49,TRUE,Cortisol,CBNANA
B3970,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,21.718,24.2,NA,TRUE,Cortisol,CB325
B3996,Boonstra,BJD,2011-05-31,NA,NA,21.248,NA,C.2011.49,TRUE,Cortisol,CBNANA
B4371,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,101.627,43.6,NA,TRUE,Cortisol,CB325
C0028,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,71.991,29.1,NA,TRUE,Cortisol,CB325
C0037,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,39.494,37.1,NA,TRUE,Cortisol,CB325
C0156,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,166.297,22.9,NA,TRUE,Cortisol,CB325
C0206,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,15.729,26,NA,TRUE,Cortisol,CB325
C0241,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,22.077,45,NA,TRUE,Cortisol,CB325
C0397,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,69.709,38.3,NA,TRUE,Cortisol,CB325
C0504,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,118.861,27.9,NA,TRUE,Cortisol,CB325
C0551,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,24.635,21.4,NA,TRUE,Cortisol,CB325
C0732,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,189.433,49.1,NA,TRUE,Cortisol,CB325
C0801,Boonstra,BJD,2011-05-29,32.3333333333333,5.6,47.77,21.2,NA,TRUE,Cortisol,CB325
C0827,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,15.756,46.2,NA,TRUE,Cortisol,CB325
C0915,Boonstra,BJD,2015-12-20,100,10,30.45,13.493,12.20.15.P2,TRUE,Cortisol,CB10010
P0280,Boonstra,BJD,2011-05-31,32.3333333333333,5.6,7.311,45.4,NA,TRUE,Cortisol,CB325
P1078,Boonstra,BJD,2011-05-24,32.3333333333333,5.6,44.345,23.3,NA,TRUE,Cortisol,CB325
P2080,Boonstra,BJD,2011-05-15,68.6666666666667,10,8.459,14,NA,TRUE,Cortisol,CB6810
P3235,Boonstra,BJD,2011-05-15,68.6666666666667,10,6.216,1.3,NA,TRUE,Cortisol,CB6810
E0617,Dantzer,FVK,2015-11-04,100,10,6.601,1.294,11.4.15.P1,TRUE,Cortisol,CD10010
E0621,Dantzer,FVK,2015-11-04,100,10,71.797,24.359,11.4.15.P1,TRUE,Cortisol,CD10010
B3982,Dantzer,FVK,2015-11-24,100,10,15.937,1.831,11.24.15.P1,TRUE,Cortisol,CD10010
P0075,Dantzer,FVK,2015-11-10,100,10,69.203,28.602,11.10.15.P1,TRUE,Cortisol,CD10010
K1663,Dantzer,FVK,2017-02-15,NA,NA,10.605,13.218,2.15.17.P2,TRUE,Cortisol,CDNANA
A0749,Dantzer,FVK,2015-11-12,100,10,5.083,25.002,11.12.15.P2,TRUE,Cortisol,CD10010
B0418,Dantzer,FVK,2015-11-24,100,10,12.492,2.722,11.24.15.P1,TRUE,Cortisol,CD10010
H0880,Dantzer,FVK,2015-10-31,100,10,3.166,5.007,10.31.15.P2,TRUE,Cortisol,CD10010
H0267,Dantzer,FVK,2015-10-28,100,10,13.787,6.369,NA,TRUE,Cortisol,CD10010
H0272,Dantzer,FVK,2015-10-18,100,10,15.57,15.585,10.18.15.P3,TRUE,Cortisol,CD10010
H0350,Dantzer,FVK,2015-10-20,100,10,10.124,5.059,10.20.15.P1,TRUE,Cortisol,CD10010
H0394,Dantzer,FVK,2015-10-20,100,10,46.824,0.255,10.20.15.P1,TRUE,Cortisol,CD10010
H0422,Dantzer,FVK,2015-10-27,100,10,6.447,27.063,10.27.15.P1,TRUE,Cortisol,CD10010
H0477,Dantzer,FVK,2015-10-27,100,10,2.644,4.626,10.27.15.P2,TRUE,Cortisol,CD10010
H0500,Dantzer,FVK,2015-10-18,100,10,6.721,13.9,NA,TRUE,Cortisol,CD10010
H0548,Dantzer,FVK,2015-10-20,100,10,10.499,4.914,10.20.15.P1,TRUE,Cortisol,CD10010
H0561,Dantzer,FVK,2015-10-20,100,10,9.307,6.242,10.20.15.P1,TRUE,Cortisol,CD10010
H0571,Dantzer,FVK,2015-10-28,100,10,16.057,4.042,10.28.15.P2,TRUE,Cortisol,CD10010
H0573,Dantzer,FVK,2015-10-28,100,10,7.35,12.591,10.28.15.P2,TRUE,Cortisol,CD10010
H0596,Dantzer,FVK,2015-10-20,100,10,7.748,0.739,10.20.15.P2,TRUE,Cortisol,CD10010
H0611,Dantzer,FVK,2015-10-18,100,10,5.347,0.748,10.18.15.P3,TRUE,Cortisol,CD10010
H0619,Dantzer,FVK,2015-10-21,100,10,4.579,2.704,10.21.15.P2,TRUE,Cortisol,CD10010
H0641,Dantzer,FVK,2015-10-16,100,10,6.933,37.84,10.18.15.P3,TRUE,Cortisol,CD10010
H0647,Dantzer,FVK,2015-10-18,100,10,4.71,4.425,10.18.15.P3,TRUE,Cortisol,CD10010
H0673,Dantzer,FVK,2015-11-03,100,10,11.333,0.274,11.3.15.P1,TRUE,Cortisol,CD10010
H0678,Dantzer,FVK,2015-10-20,100,10,13.231,7.956,10.20.15.P1,TRUE,Cortisol,CD10010
H0683,Dantzer,FVK,2015-10-20,100,10,10.809,65.773,10.20.15.P2,TRUE,Cortisol,CD10010
H0699,Dantzer,FVK,2015-10-20,100,10,14.118,12.876,10.20.15.P2,TRUE,Cortisol,CD10010
